"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=genus&idqual=certain&interval=Paleocene,Holocene&cc=AUS&show=timebins,acconly"
"Access Time","Wed 2020-06-24 05:09:28 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","genus"
"","idqual","certain"
"","cc","AUS"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","0.367"
"Records Found","1861"
"Records Returned","1861"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"1085592","occ","","","136228","Archaeosimos correlli","species","248584","Late Miocene","Early Pliocene","11.608","3.6","36547","Tortonian"
"1085608","occ","","","135763","Simosthenurus euryskaphus","species","248585","Pleistocene","","2.588","0.0117","36547","-"
"1085627","occ","","","136159","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1085637","occ","","","136107","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1085638","occ","","","136109","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1085639","occ","","","136109","Metasthenurus newtonae","species","248582","Pleistocene","","2.588","0.0117","36547","-"
"1085664","occ","","","96015","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","36547","-"
"1085665","occ","","","96015","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1085681","occ","","","136157","Simosthenurus maddocki","species","248586","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1085682","occ","","","135983","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1085694","occ","","","136173","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1085896","occ","","","136230","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1087107","occ","","","136421","Metasthenurus newtonae","species","248582","Pleistocene","","2.588","0.0117","36547","-"
"1087113","occ","","","136423","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1087116","occ","","","136424","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1087117","occ","","","136425","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","36547","-"
"1087118","occ","","","136425","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1087123","occ","","","136157","Simosthenurus occidentalis","species","248589","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1087124","occ","","","136193","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087125","occ","","","135983","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087126","occ","","","136159","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087128","occ","","","135896","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087129","occ","","","136423","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087131","occ","","","136172","Simosthenurus occidentalis","species","248589","Late Pleistocene","Holocene","0.126","0","36547","Late Pleistocene"
"1087132","occ","","","136107","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087133","occ","","","136109","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087134","occ","","","136111","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087136","occ","","","136427","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1087137","occ","","","136427","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087138","occ","","","136428","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087139","occ","","","136429","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087140","occ","","","136430","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087141","occ","","","136431","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087142","occ","","","136432","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087143","occ","","","136433","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1087144","occ","","","136433","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087145","occ","","","136434","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087146","occ","","","136435","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087147","occ","","","136436","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087148","occ","","","136437","Simosthenurus occidentalis","species","248589","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1087149","occ","","","136438","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087150","occ","","","136439","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087151","occ","","","136440","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087152","occ","","","136441","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087153","occ","","","136442","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087154","occ","","","136443","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087155","occ","","","95911","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087156","occ","","","136224","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087178","occ","","","136457","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087179","occ","","","118343","Simosthenurus occidentalis","species","248589","Early Pliocene","Pleistocene","5.333","0.0117","36547","-"
"1087180","occ","","","92837","Simosthenurus occidentalis","species","248589","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1087181","occ","","","135920","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087182","occ","","","136221","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087184","occ","","","13318","Simosthenurus antiquus","species","248590","Early Pliocene","Middle Pleistocene","5.333","0.126","36547","-"
"1087194","occ","","","136432","Simosthenurus baileyi","species","248591","Pleistocene","","2.588","0.0117","36547","-"
"1087197","occ","","","136427","Simosthenurus baileyi","species","248591","Pleistocene","","2.588","0.0117","36547","-"
"1087198","occ","","","136423","Simosthenurus baileyi","species","248591","Pleistocene","","2.588","0.0117","36547","-"
"1087199","occ","","","135983","Simosthenurus baileyi","species","248591","Pleistocene","","2.588","0.0117","36547","-"
"1087200","occ","","","135978","Simosthenurus baileyi","species","248591","Pleistocene","","2.588","0.0117","36547","-"
"1087201","occ","","","136110","Simosthenurus baileyi","species","248591","Pleistocene","","2.588","0.0117","36547","-"
"1087202","occ","","","136460","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087215","occ","","","136462","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087217","occ","","","136463","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087218","occ","","","136464","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087219","occ","","","136465","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087220","occ","","","136468","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087223","occ","","","136471","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087231","occ","","","136472","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087232","occ","","","136473","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087234","occ","","","136474","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087237","occ","","","136477","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087239","occ","","","136478","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087335","occ","","","136502","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087336","occ","","","136503","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087337","occ","","","136504","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1087339","occ","","","135763","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087340","occ","","","135747","Simosthenurus brachyselenis","species","248593","Pleistocene","","2.588","0.0117","36547","-"
"1087342","occ","","","136107","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087344","occ","","","135930","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087345","occ","","","136109","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087346","occ","","","136111","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087347","occ","","","96019","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087348","occ","","","96019","Simosthenurus brachyselenis","species","248593","Pleistocene","","2.588","0.0117","36547","-"
"1087350","occ","","","95863","Metasthenurus newtonae","species","248582","Pleistocene","","2.588","0.0117","36547","-"
"1087351","occ","","","95863","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","36547","-"
"1087352","occ","","","95863","Simosthenurus antiquus","species","248590","Pleistocene","","2.588","0.0117","36547","-"
"1087353","occ","","","95863","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087354","occ","","","136507","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087355","occ","","","136509","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087356","occ","","","136510","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087357","occ","","","136511","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087358","occ","","","136512","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087359","occ","","","136513","Simosthenurus pales","species","248594","Pleistocene","","2.588","0.0117","36547","-"
"1087360","occ","","","136514","Simosthenurus tirarensis","species","248595","Late Pliocene","","3.6","2.588","36547","Piacenzian"
"1087361","occ","","","95863","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087362","occ","","","28422","Macropus goliah","species","162489","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1087364","occ","","","135763","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087365","occ","","","136507","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087366","occ","","","135983","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087367","occ","","","136433","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087368","occ","","","135978","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087369","occ","","","135977","Macropus goliah","species","162489","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1087370","occ","","","136148","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087371","occ","","","135979","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087372","occ","","","135936","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087373","occ","","","135927","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087374","occ","","","135930","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087377","occ","","","136159","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087378","occ","","","136429","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087379","occ","","","135896","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087380","occ","","","136428","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087381","occ","","","136112","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087382","occ","","","135906","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087383","occ","","","136516","Macropus goliah","species","162489","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1087384","occ","","","136515","Macropus goliah","species","162489","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1087385","occ","","","136119","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087386","occ","","","136517","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087387","occ","","","136518","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087388","occ","","","136519","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087389","occ","","","136520","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087474","occ","","","136526","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087479","occ","","","136528","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087482","occ","","","136147","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087491","occ","","","136534","Wakamatha tasselli","species","247274","Late Oligocene","Middle Miocene","28.4","11.608","36547","-"
"1087821","occ","","","136633","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087822","occ","","","136634","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087823","occ","","","136635","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087824","occ","","","136636","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087825","occ","","","136637","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087826","occ","","","136638","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087827","occ","","","136639","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087828","occ","","","136640","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087829","occ","","","136641","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1087830","occ","","","136642","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","36547","-"
"1088137","occ","","","135912","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088138","occ","","","95863","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088139","occ","","","28422","Procoptodon pusio","species","248421","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1088140","occ","","","136721","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088141","occ","","","136721","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088142","occ","","","135763","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088143","occ","","","136722","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088144","occ","","","135895","Procoptodon pusio","species","248421","Pliocene","Pleistocene","5.333","0.0117","36547","-"
"1088145","occ","","","136507","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088146","occ","","","136723","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088147","occ","","","135917","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088148","occ","","","136724","Procoptodon pusio","species","248421","Pleistocene","","2.588","0.0117","36547","-"
"1088149","occ","","","135917","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088150","occ","","","135668","Procoptodon rapha","species","166604","Pliocene","Pleistocene","5.333","0.0117","36547","-"
"1088151","occ","","","28422","Procoptodon rapha","species","166604","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1088152","occ","","","95863","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088153","occ","","","135911","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088154","occ","","","135763","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088155","occ","","","135895","Procoptodon rapha","species","166604","Pliocene","Pleistocene","5.333","0.0117","36547","-"
"1088156","occ","","","136725","Procoptodon rapha","species","166604","Early Pliocene","Pleistocene","5.333","0.0117","36547","-"
"1088157","occ","","","135919","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088159","occ","","","13319","Procoptodon rapha","species","166604","Pliocene","Quaternary","5.333","0","36547","-"
"1088160","occ","","","135983","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088161","occ","","","136726","Procoptodon rapha","species","166604","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1088163","occ","","","136727","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088164","occ","","","136728","Procoptodon rapha","species","166604","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1088165","occ","","","136729","Procoptodon rapha","species","166604","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1088167","occ","","","136730","Procoptodon rapha","species","166604","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1088168","occ","","","136731","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088169","occ","","","136731","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088170","occ","","","136732","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088171","occ","","","136734","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088172","occ","","","136735","Procoptodon rapha","species","166604","Pleistocene","","2.588","0.0117","36547","-"
"1088174","occ","","","136437","Procoptodon browneorum","species","248596","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1088175","occ","","","136441","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088176","occ","","","136438","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088177","occ","","","136736","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088178","occ","","","136439","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088179","occ","","","136111","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088180","occ","","","136110","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088181","occ","","","136193","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088182","occ","","","136642","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088183","occ","","","136434","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088184","occ","","","136428","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088185","occ","","","135896","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088186","occ","","","136429","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088188","occ","","","136159","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088189","occ","","","136423","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088191","occ","","","136172","Procoptodon browneorum","species","248596","Late Pleistocene","Holocene","0.126","0","36547","Late Pleistocene"
"1088192","occ","","","136107","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088193","occ","","","135912","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088194","occ","","","136221","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088195","occ","","","136431","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088196","occ","","","136431","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1088197","occ","","","136738","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088360","occ","","","136760","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088361","occ","","","136761","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088363","occ","","","136763","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088364","occ","","","136764","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088365","occ","","","136765","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088366","occ","","","136766","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088368","occ","","","136768","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088370","occ","","","136770","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088371","occ","","","136771","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088372","occ","","","136772","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088373","occ","","","136773","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088375","occ","","","136775","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088379","occ","","","136779","Procoptodon mccoyi","species","248598","Early Pleistocene","Middle Pleistocene","2.588","0.126","36547","-"
"1088380","occ","","","95863","Procoptodon oreas","species","248599","Pleistocene","","2.588","0.0117","36547","-"
"1088381","occ","","","136730","Procoptodon oreas","species","248599","Middle Pleistocene","Late Pleistocene","0.781","0.0117","36547","Middle Pleistocene"
"1088382","occ","","","136780","Procoptodon oreas","species","248599","Pleistocene","","2.588","0.0117","36547","-"
"1088383","occ","","","135763","Procoptodon oreas","species","248599","Pleistocene","","2.588","0.0117","36547","-"
"1088384","occ","","","136725","Procoptodon oreas","species","248599","Early Pliocene","Pleistocene","5.333","0.0117","36547","-"
"1088385","occ","","","135977","Procoptodon williamsi","species","248600","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1088386","occ","","","136115","Procoptodon williamsi","species","248600","Pleistocene","","2.588","0.0117","36547","-"
"1088387","occ","","","136112","Procoptodon williamsi","species","248600","Pleistocene","","2.588","0.0117","36547","-"
"1088388","occ","","","136471","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088389","occ","","","136775","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088390","occ","","","136504","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088391","occ","","","136766","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","36547","-"
"1088392","occ","","","136768","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088393","occ","","","136768","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088394","occ","","","136109","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088395","occ","","","136442","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088396","occ","","","136157","Procoptodon gilli","species","248597","Late Pleistocene","","0.126","0.0117","36547","Late Pleistocene"
"1088397","occ","","","136443","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088398","occ","","","136107","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088399","occ","","","136428","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088400","occ","","","136781","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088401","occ","","","136770","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088402","occ","","","135896","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088403","occ","","","136427","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088404","occ","","","136429","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088405","occ","","","136159","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088407","occ","","","136772","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088408","occ","","","136423","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088409","occ","","","136782","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088411","occ","","","136172","Procoptodon gilli","species","248597","Late Pleistocene","Holocene","0.126","0","36547","Late Pleistocene"
"1088412","occ","","","136773","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088414","occ","","","136765","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088415","occ","","","136783","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088416","occ","","","136783","Procoptodon browneorum","species","248596","Pleistocene","","2.588","0.0117","36547","-"
"1088417","occ","","","136783","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","36547","-"
"1088418","occ","","","136783","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","36547","-"
"1088419","occ","","","136783","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","36547","-"
"1088420","occ","","","136783","Metasthenurus newtonae","species","248582","Pleistocene","","2.588","0.0117","36547","-"
"1088421","occ","","","136784","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","36547","-"
"1088429","occ","","","134946","Bulungamaya delicata","species","248601","Early Miocene","","23.03","15.97","43109","Burdigalian"
"1088432","occ","","","134946","Priscakoala lucyturnbullae","species","247901","Early Miocene","","23.03","15.97","43109","Burdigalian"
"1088433","occ","","","135748","Priscakoala lucyturnbullae","species","247901","Early Miocene","","23.03","15.97","43109","Burdigalian"
"1088455","occ","","","136790","Phascolarctos","genus","40177","Pleistocene","","2.588","0.0117","43736","-"
"1088456","occ","","","136730","Phascolarctos stirtoni","species","247551","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43736","Middle Pleistocene"
"1088459","occ","","","136791","Litokoala kanunkaensis","species","247557","Late Oligocene","","28.4","23.03","43112","Chattian"
"1088460","occ","","","135742","Litokoala dicktedfordi","species","247904","Late Oligocene","Late Miocene","28.4","5.333","43112","-"
"1088461","occ","","","28306","Litokoala thurmerae","species","247905","Late Oligocene","Early Miocene","28.4","15.97","43112","-"
"1088462","occ","","","106497","Litokoala garyjohnstoni","species","247903","Early Miocene","","23.03","15.97","43111","Burdigalian"
"1088463","occ","","","136792","Invictokoala monticola","species","247902","Middle Pleistocene","","0.781","0.126","43110","Middle Pleistocene"
"1088478","occ","","","136796","Muramura pinpensis","species","248008","Late Oligocene","Middle Miocene","28.4","11.608","43129","-"
